C,R,RT,block,cond,count,day,prestim_R,stim
n,y,0.2695284424835336,1,single,2,1,[],alleviate
n,n,0.3351204283499101,1,single,2,1,[],cannon
n,n,0.3531970001085938,1,single,2,1,[],monotonous
y,n,0.300357258753138,1,single,2,1,[],assuring
y,y,0.4272042474431146,1,single,2,1,[],assuring
y,y,0.4190482915282701,1,single,2,1,[],assuring
n,n,0.4748155114593828,1,single,2,1,[],marinate
n,n,0.3867339519010784,1,single,3,1,[],invading
y,y,0.4932655673474074,1,single,3,1,[],assuring
y,y,0.2625440188458015,1,single,3,1,[],assuring
y,y,0.3181045154624371,1,single,3,1,[],assuring
n,n,0.3090339290647535,1,single,3,1,[],curate
n,n,0.39592713003185054,1,single,3,1,[],pardon
y,y,0.29445482734990946,1,single,3,1,[],assuring
n,n,0.29925603644096554,1,single,3,1,[],disputing
y,y,0.3040620530509841,1,single,3,1,[],assuring
n,y,0.2678076511665495,1,single,3,1,[],amalgam
n,n,0.4704689133805005,1,single,3,1,[],aspiration
y,y,0.3656487746839048,1,single,3,1,[],assuring
y,y,0.8108965421915855,1,single,3,1,[],assuring
y,y,0.2836889895797867,1,single,3,1,[],assuring
n,n,0.2543955746787105,1,single,3,1,[],incognito
n,n,0.34678947874454025,1,single,3,1,[],defied
n,n,0.36479123348908615,1,single,3,1,[],curate
n,n,0.3460596372724467,1,single,3,1,[],pardon
n,n,0.4441417376774552,1,single,3,1,[],aspiration
y,y,0.4380461041073431,1,single,3,1,[],assuring
n,n,0.3519473456490232,1,single,3,1,[],incognito
y,y,0.36310109010537417,1,single,3,1,[],assuring
y,y,0.2872895208101909,1,single,3,1,[],assuring
y,y,0.32894006225797057,1,single,3,1,[],assuring
y,y,0.3150168864103762,1,single,3,1,[],assuring
n,n,0.3859193779071575,1,single,3,1,[],defied
y,y,0.3004383856350614,1,single,3,1,[],assuring
y,y,0.4812533802869439,1,single,3,1,[],assuring
n,n,0.3673716692910601,1,single,3,1,[],amalgam
y,y,0.3736845426246873,1,single,3,1,[],assuring
n,n,0.3341204644066238,1,single,3,1,[],invading
n,n,0.3751457279186071,1,single,3,1,[],disputing
y,y,0.3641719649531297,1,single,4,1,[],assuring
n,n,0.2424705238991009,1,single,4,1,[],cavities
y,y,0.3007586865860503,1,single,4,1,[],assuring
y,n,0.2714748867228991,1,single,4,1,[],assuring
n,n,0.40102490294793824,1,single,4,1,[],gravel
n,n,0.4366570315969511,1,single,4,1,[],hypnotist
n,y,0.261468336478174,1,single,4,1,[],succumb
y,y,0.4641049601577834,1,single,4,1,[],assuring
y,y,0.3961308486477719,1,single,4,1,[],assuring
y,y,0.3676967777601021,1,single,4,1,[],assuring
n,n,0.563934593704289,1,single,4,1,[],sloth
y,y,0.41678425056761625,1,single,4,1,[],assuring
n,n,0.452373412016641,1,single,4,1,[],anguish
n,n,0.3342977416677968,1,single,4,1,[],hello
y,y,0.3273003978229099,1,single,4,1,[],assuring
n,n,0.3981995841495518,1,single,4,1,[],imploring
y,y,0.3058095861924812,1,single,4,1,[],assuring
n,n,0.4706104347196742,1,single,4,1,[],anguish
y,y,0.2927292285130534,1,single,4,1,[],assuring
n,n,0.33438037089945283,1,single,4,1,[],succumb
n,n,0.3524575435985753,1,single,4,1,[],hypnotist
y,y,0.2835955434302377,1,single,4,1,[],assuring
y,y,0.4142867444679723,1,single,4,1,[],assuring
y,y,0.2989162049443621,1,single,4,1,[],assuring
y,y,0.5096486905522397,1,single,4,1,[],assuring
n,n,0.3450194103579633,1,single,4,1,[],hello
n,n,0.3721659675729825,1,single,4,1,[],gravel
n,n,0.3465352811790581,1,single,4,1,[],cavities
y,y,0.286642609041337,1,single,4,1,[],assuring
n,n,0.3602944004423989,1,single,4,1,[],imploring
y,y,0.3185927791064387,1,single,4,1,[],assuring
n,n,0.3735601480711921,1,single,4,1,[],sloth
y,y,0.3271672896407836,1,single,5,1,[],assuring
y,y,0.3202017956082273,1,single,5,1,[],assuring
n,n,0.3111098758454318,1,single,5,1,[],mutilation
y,y,0.2700425465427543,1,single,5,1,[],assuring
y,y,0.5815541506917725,1,single,5,1,[],assuring
n,n,0.4136145932243379,1,single,5,1,[],wrangling
y,y,0.34627777844525554,1,single,5,1,[],assuring
n,n,0.3344431691166392,1,single,5,1,[],solving
y,y,0.3114677355388267,1,single,5,1,[],assuring
n,n,0.3503800944672548,1,single,5,1,[],terminate
n,n,0.4873937838783604,1,single,5,1,[],wreath
n,n,0.41459502662110026,1,single,5,1,[],emblem
y,y,0.3242923933030397,1,single,5,1,[],assuring
y,y,0.2693066956717303,1,single,5,1,[],assuring
n,n,0.3408122303280834,1,single,5,1,[],poison
n,n,0.4618661586719099,1,single,5,1,[],molecule
y,y,0.4989693881234416,1,single,5,1,[],assuring
n,n,0.43030089059266174,1,single,5,1,[],wrangling
y,y,0.4451026405304219,1,single,5,1,[],assuring
n,n,0.3429975481658403,1,single,5,1,[],emblem
n,n,0.3952075045372112,1,single,5,1,[],terminate
y,y,0.341667367762966,1,single,5,1,[],assuring
n,n,0.3347424371713714,1,single,5,1,[],mutilation
n,n,0.5677646839658337,1,single,5,1,[],poison
y,y,0.3017610542883631,1,single,5,1,[],assuring
n,n,0.3454962561445427,1,single,5,1,[],solving
n,n,0.4136650721729893,1,single,5,1,[],molecule
y,y,0.4582731391892594,1,single,5,1,[],assuring
y,y,0.4313846856484816,1,single,5,1,[],assuring
n,n,0.4941345263996482,1,single,5,1,[],wreath
y,y,0.3274145763980414,1,single,5,1,[],assuring
y,y,0.30233525233416003,1,single,5,1,[],assuring
y,y,0.6930952008933673,2,multi,6,1,[],sludge
n,n,0.6610599978357641,2,multi,6,1,[],convening
y,y,0.45564673148874135,2,multi,6,1,[],myriad
y,y,0.636697895508405,2,multi,6,1,[],collapsing
y,y,0.5551359326000238,2,multi,6,1,[],speculate
y,y,0.5659095825867553,2,multi,6,1,[],constitute
n,n,0.4828251385170006,2,multi,6,1,[],fervent
y,y,0.5880929774175456,2,multi,6,1,[],trampling
n,n,0.6830928572289849,2,multi,6,1,[],malaria
y,y,0.5710172710114421,2,multi,6,1,[],shrunk
n,n,0.5359160727384733,2,multi,6,1,[],delusion
n,n,0.5675432376247045,2,multi,6,1,[],depress
n,n,0.5324447435777984,2,multi,6,1,[],glide
n,n,0.509124971455094,2,multi,6,1,[],fluctuate
y,y,4.696519356273711,2,multi,6,1,[],explicable
n,n,0.5842241265327175,2,multi,6,1,[],dissension
y,y,0.5512349314321909,2,multi,6,1,[],explicable
n,n,0.49804303931341565,2,multi,6,1,[],glide
n,n,1.1862667211516964,2,multi,6,1,[],convening
y,y,0.5490928812669154,2,multi,6,1,[],speculate
y,y,0.5257674002132262,2,multi,6,1,[],trampling
n,n,0.5232873213699349,2,multi,6,1,[],depress
y,y,0.47280236289589084,2,multi,6,1,[],sludge
n,n,0.6079300025248813,2,multi,6,1,[],malaria
y,y,0.6202760116811987,2,multi,6,1,[],collapsing
n,n,0.6805749191735231,2,multi,6,1,[],dissension
y,y,0.47728747761539125,2,multi,6,1,[],myriad
n,n,0.5804748626869696,2,multi,6,1,[],delusion
n,n,0.5474859680543886,2,multi,6,1,[],fervent
y,y,0.5262748939348967,2,multi,6,1,[],constitute
y,y,0.44380911745975027,2,multi,6,1,[],shrunk
n,n,0.5337172337531229,2,multi,6,1,[],fluctuate
