C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.6526237539947033,1,multi,2,2,[],resumption
y,y,0.5411146553233266,1,multi,2,2,[],parodied
y,y,0.5018214422743767,1,multi,2,2,[],populism
n,n,0.4651894816197455,1,multi,2,2,[],charisma
y,y,0.5571503774262965,1,multi,2,2,[],autistic
n,n,0.4079991418402642,1,multi,2,2,[],confer
n,n,0.5966379938181489,1,multi,2,2,[],quadruple
y,y,0.5747975141275674,1,multi,2,2,[],ruthless
y,y,0.5786813744343817,1,multi,2,2,[],geography
y,y,0.4587759741116315,1,multi,2,2,[],orchard
n,n,0.5507554989308119,1,multi,2,2,[],calculate
n,n,0.6415592890698463,1,multi,2,2,[],phosphate
y,y,0.7220407724380493,1,multi,2,2,[],patriot
n,n,0.5341834397986531,1,multi,2,2,[],charisma
n,n,0.5588299983646721,1,multi,2,2,[],confer
y,y,0.6037548992317171,1,multi,2,2,[],parodied
n,n,0.5088773521129042,1,multi,2,2,[],phosphate
y,y,0.5523071200586855,1,multi,2,2,[],patriot
y,y,0.6110758227296174,1,multi,2,2,[],ruthless
y,y,0.5092727690935135,1,multi,2,2,[],populism
n,y,0.8086518202908337,1,multi,2,2,[],strategist
y,y,0.9176117414608598,1,multi,2,2,[],resumption
n,n,0.5832355807069689,1,multi,2,2,[],artillery
n,n,0.7812066948972642,1,multi,2,2,[],corrosive
y,y,0.6038648709654808,1,multi,2,2,[],orchard
y,y,0.5090272861998528,1,multi,2,2,[],geography
y,y,0.5364072099328041,1,multi,2,2,[],autistic
n,n,0.5291076195426285,1,multi,2,2,[],quadruple
n,n,0.7026190666947514,1,multi,2,2,[],calculate
n,n,0.4802087175194174,1,multi,3,2,[],tranquil
y,y,0.5423961549531668,1,multi,3,2,[],orchard
y,y,0.4870552010834217,1,multi,3,2,[],parodied
n,n,0.704327532555908,1,multi,3,2,[],imitation
n,n,0.6903506231028587,1,multi,3,2,[],heinous
y,y,0.6422392502427101,1,multi,3,2,[],ruthless
y,y,0.5947633688338101,1,multi,3,2,[],geography
y,y,2.108950907131657,1,multi,3,2,[],patriot
y,y,1.1491632545366883,1,multi,3,2,[],resumption
n,n,0.4736335577908904,1,multi,3,2,[],imaging
y,y,0.5357437746133655,1,multi,3,2,[],autistic
y,y,0.5124355044681579,1,multi,3,2,[],populism
n,n,0.507820903789252,1,multi,3,2,[],prosecute
n,n,0.6152580485213548,1,multi,3,2,[],multiply
n,n,0.5475263600237668,1,multi,3,2,[],reparation
n,n,0.5332880425266922,1,multi,3,2,[],alphabet
n,n,0.6059648476075381,1,multi,3,2,[],imitation
y,y,0.6390536795370281,1,multi,3,2,[],patriot
n,n,0.4775129109621048,1,multi,3,2,[],multiply
n,n,0.5966998904477805,1,multi,3,2,[],reparation
y,y,0.7668448847252876,1,multi,3,2,[],autistic
n,n,0.4823234174400568,1,multi,3,2,[],imaging
n,n,0.5076343126129359,1,multi,3,2,[],prosecute
y,y,0.583052595378831,1,multi,3,2,[],populism
y,y,0.5820844846311957,1,multi,3,2,[],geography
n,n,0.5170606214087456,1,multi,3,2,[],heinous
n,n,0.4986373737920076,1,multi,3,2,[],alphabet
y,y,0.5559016289189458,1,multi,3,2,[],parodied
y,y,0.8866817781236023,1,multi,3,2,[],resumption
y,y,0.6990374780725688,1,multi,3,2,[],orchard
n,n,0.4269178626127541,1,multi,3,2,[],tranquil
y,y,0.5307941511273384,1,multi,3,2,[],ruthless
n,n,0.5007076042238623,2,single,4,2,[],defied
n,n,0.3201198149472475,2,single,4,2,[],floral
y,y,0.775005919393152,2,single,4,2,[],pelican
n,n,0.6825498510152102,2,single,4,2,['n'],expedient
n,n,0.3443556325510144,2,single,4,2,[],funniest
y,y,0.5955268600955606,2,single,4,2,[],pelican
y,y,0.6056842096149921,2,single,4,2,[],pelican
y,y,0.4308182487729937,2,single,4,2,[],pelican
n,n,0.7906005531549454,2,single,4,2,[],hating
n,n,0.7572340881451964,2,single,4,2,[],toward
y,y,0.6946413184050471,2,single,4,2,[],pelican
n,n,0.502526041585952,2,single,4,2,[],reputable
y,n,0.4339452281128615,2,single,4,2,[],pelican
y,y,0.9179167172405868,2,single,4,2,[],pelican
n,n,0.4715278721414506,2,single,4,2,[],ghastly
y,y,0.9497129321098328,2,single,4,2,[],pelican
n,n,0.4436059026047587,2,single,4,2,[],reputable
y,y,0.5175449771340936,2,single,4,2,[],pelican
n,n,0.5401065822225064,2,single,4,2,[],expedient
n,n,0.6336410334333777,2,single,4,2,[],funniest
y,y,0.6159896904136986,2,single,4,2,[],pelican
n,n,0.5322574344463646,2,single,4,2,[],ghastly
y,y,0.5799400385003537,2,single,4,2,[],pelican
y,y,0.4919747775420546,2,single,4,2,[],pelican
y,y,0.4122267384082079,2,single,4,2,[],pelican
n,n,0.5779509346466511,2,single,4,2,[],toward
n,n,0.4788067298941314,2,single,4,2,[],floral
y,y,0.4699780538212508,2,single,4,2,[],pelican
n,n,0.5481170818675309,2,single,4,2,[],hating
y,y,0.5429589331615716,2,single,4,2,[],pelican
y,y,0.4945864526089281,2,single,4,2,[],pelican
n,n,0.8238849902991205,2,single,4,2,[],defied
y,y,0.5098658946808428,2,single,5,2,[],pelican
n,n,0.6654678960330784,2,single,5,2,[],magnitude
n,n,0.6450651595368981,2,single,5,2,[],temporal
y,y,0.6454728958196938,2,single,5,2,[],pelican
y,y,0.565985964378342,2,single,5,2,[],pelican
n,n,0.5469275256618857,2,single,5,2,[],spree
y,y,0.475586605258286,2,single,5,2,[],pelican
n,n,0.6176924472674727,2,single,5,2,[],culminate
y,y,0.5340770739130676,2,single,5,2,[],pelican
n,n,0.5426819007843733,2,single,5,2,[],sedentary
n,n,0.5582777364179492,2,single,5,2,[],barbaric
y,y,0.5691129439510405,2,single,5,2,[],pelican
y,y,0.5340963038615882,2,single,5,2,[],pelican
y,y,0.5336341827642173,2,single,5,2,[],pelican
n,n,0.6223217707592994,2,single,5,2,[],wrangling
n,n,0.5727311898954213,2,single,5,2,[],recurrence
n,n,0.5856182989664376,2,single,5,2,[],sedentary
n,n,0.47262999182567,2,single,5,2,[],magnitude
y,y,0.39982518716715276,2,single,5,2,[],pelican
y,y,0.4743054062128067,2,single,5,2,[],pelican
n,n,0.5204129524063319,2,single,5,2,[],spree
y,y,0.5110028688795865,2,single,5,2,[],pelican
n,n,0.6983929723501205,2,single,5,2,[],recurrence
y,y,0.5862877434119582,2,single,5,2,[],pelican
n,n,0.617428335128352,2,single,5,2,[],temporal
y,y,0.6136478360276669,2,single,5,2,[],pelican
y,y,0.6099595809355378,2,single,5,2,[],pelican
n,n,0.5651909238658845,2,single,5,2,[],culminate
n,n,0.6650469391606748,2,single,5,2,[],barbaric
y,y,0.5326579592656344,2,single,5,2,[],pelican
y,y,0.4203171629924327,2,single,5,2,[],pelican
n,n,0.5859728520736098,2,single,5,2,[],wrangling
